Size_sqft,Bedrooms,Bathrooms,Location,YearBuilt,Price
1745.0,5.0,3,Suburb,1961,594532.0
2475.0,1.0,1,City,2019,895900.0
2602.0,4.0,2,City,1984,542660.0
1539.0,3.0,3,Suburb,2020,626580.0
2656.0,1.0,1,Suburb,1981,975301.0
2310.0,4.0,2,Suburb,2015,150316.0
1067.0,5.0,1,City,1980,940585.0
1810.0,3.0,3,Suburb,2014,739950.0
2126.0,2.0,3,Suburb,1999,731156.0
3758.0,5.0,3,City,2010,728903.0
2814.0,2.0,3,City,1981,600006.0
1473.0,2.0,2,City,1987,516099.0
2764.0,3.0,3,Suburb,1963,659161.0
1323.0,3.0,2,City,1985,646494.0
3187.0,2.0,2,Suburb,2019,696104.0
2086.0,1.0,1,Suburb,1982,618585.0
2353.0,2.0,3,Suburb,2000,785871.0
3359.0,2.0,1,Suburb,2017,782405.0
1507.0,3.0,1,City,1967,451361.0
1429.0,4.0,1,City,2010,415217.0
2006.0,5.0,1,City,2020,549244.0
3156.0,3.0,1,City,1960,468276.0
1343.0,1.0,3,Suburb,1989,818667.0
500.0,5.0,1,City,1976,568473.0
2100.0,3.0,2,Suburb,1982,739045.0
2811.0,3.0,2,City,1983,643092.0
3270.0,4.0,3,City,2011,795735.0
2091.0,1.0,2,Suburb,2017,599268.0
2128.0,1.0,1,Suburb,1981,433838.0
3237.0,3.0,2,Suburb,2018,561644.0
1094.0,4.0,1,City,2003,260327.0
2144.0,3.0,3,Suburb,1996,442434.0
2555.0,2.0,2,City,1993,712664.0
2738.0,2.0,2,Suburb,2016,691356.0
2058.0,4.0,2,City,2016,579511.0
2444.0,3.0,3,Suburb,1999,637931.0
656.0,4.0,3,Suburb,1979,430104.0
1953.0,3.0,2,Suburb,1976,761756.0
2741.0,3.0,3,Suburb,2011,633004.0
1723.0,2.0,1,City,1963,740072.0
2461.0,5.0,3,City,2022,731585.0
2736.0,1.0,2,City,2009,704403.0
2177.0,1.0,1,City,2009,524462.0
2540.0,4.0,2,Suburb,1975,703589.0
1737.0,1.0,2,Suburb,2020,726946.0
2273.0,2.0,2,City,2003,564661.0
2852.0,5.0,3,City,1977,709488.0
2531.0,3.0,2,City,2009,450834.0
2004.0,3.0,1,City,1989,743229.0
2579.0,2.0,1,City,2008,707864.0
2926.0,1.0,1,Suburb,1980,880902.0
967.0,3.0,2,Suburb,1981,944073.0
3241.0,1.0,1,City,2006,625896.0
2181.0,2.0,1,City,1984,737624.0
2721.0,3.0,1,Suburb,2015,713516.0
3268.0,4.0,1,City,2023,622814.0
1447.0,5.0,3,City,1987,403469.0
1917.0,1.0,2,Suburb,1992,496991.0
2215.0,1.0,2,Suburb,1963,584982.0
1864.0,1.0,1,Suburb,1971,702360.0
3649.0,1.0,2,City,1976,864956.0
1812.0,2.0,1,City,1995,648028.0
2026.0,2.0,1,Suburb,1975,815041.0
2564.0,2.0,1,City,1982,874750.0
1568.0,2.0,2,City,1968,579262.0
2139.0,3.0,3,City,2014,457840.0
2645.0,2.0,2,City,2023,668449.0
2184.0,3.0,2,City,2006,467355.0
2353.0,4.0,3,Suburb,1969,928620.0
2044.0,2.0,2,City,1963,833419.0
1346.0,4.0,3,Suburb,1989,868931.0
2648.0,2.0,1,Suburb,1970,410128.0
3663.0,4.0,3,City,2010,609847.0
2433.0,5.0,1,Suburb,1978,670770.0
2579.0,4.0,3,Suburb,1972,721702.0
2911.0,3.0,1,City,2016,610212.0
1520.0,1.0,2,Suburb,1962,283388.0
3626.0,4.0,3,City,1997,730571.0
2563.0,1.0,2,City,1986,921239.0
3576.0,5.0,1,Suburb,1969,956769.0
1900.0,5.0,3,City,2012,624155.0
3708.0,3.0,3,Suburb,1986,674459.0
2969.0,3.0,3,Suburb,1966,515915.0
2812.0,4.0,2,City,1972,674596.0
2585.0,2.0,1,City,2019,600296.0
2243.0,5.0,2,City,1973,587220.0
3271.0,1.0,3,City,2003,444243.0
2519.0,2.0,1,City,1987,888216.0
1025.0,5.0,1,City,1982,627401.0
1628.0,4.0,2,City,1971,593055.0
2288.0,5.0,2,City,1983,695776.0
2639.0,3.0,3,City,2010,578379.0
2379.0,1.0,3,City,1981,356438.0
3284.0,1.0,3,Suburb,2021,853802.0
1037.0,3.0,3,Suburb,1985,668019.0
2521.0,2.0,1,City,2017,778066.0
1131.0,3.0,3,City,1974,691280.0
2958.0,1.0,3,City,1965,801654.0
2353.0,4.0,3,City,1961,765590.0
2717.0,2.0,2,City,1990,338793.0
1807.0,5.0,2,Suburb,1983,728507.0
3326.0,4.0,2,City,1994,532439.0
3158.0,2.0,3,City,2006,531785.0
2833.0,1.0,1,Suburb,1990,415979.0
2328.0,1.0,3,City,1961,927309.0
2831.0,4.0,2,City,2018,643053.0
1919.0,2.0,2,Suburb,2022,602144.0
3026.0,5.0,3,City,1976,551083.0
3589.0,5.0,1,City,2013,1006066.0
3178.0,3.0,1,Suburb,1980,811090.0
1902.0,4.0,1,City,1981,311833.0
2676.0,2.0,2,Suburb,2014,862366.0
1503.0,4.0,2,City,1988,528683.0
2825.0,5.0,1,Suburb,1980,759081.0
2739.0,2.0,3,Suburb,1961,598176.0
1094.0,1.0,1,City,2001,409358.0
1596.0,1.0,3,Suburb,2011,587673.0
2219.0,2.0,2,Suburb,1997,698231.0
2206.0,4.0,2,City,1962,700602.0
1562.0,4.0,2,Suburb,1984,611781.0
2695.0,1.0,1,Suburb,2021,670772.0
2598.0,1.0,1,City,1974,682316.0
2282.0,5.0,2,Suburb,1969,796367.0
1884.0,2.0,2,City,2003,854557.0
3163.0,4.0,2,Suburb,2000,663253.0
3593.0,5.0,1,Suburb,1979,469514.0
2077.0,4.0,1,Suburb,1996,756558.0
1986.0,1.0,2,Suburb,1998,762806.0
2768.0,2.0,1,City,1967,793311.0
2166.0,3.0,1,Suburb,2002,522777.0
2321.0,2.0,1,City,1969,780872.0
2944.0,3.0,1,City,2000,709222.0
1066.0,5.0,2,Suburb,1963,747717.0
3354.0,3.0,2,City,1963,551128.0
2471.0,3.0,1,Suburb,1983,388830.0
2128.0,5.0,2,City,1980,463780.0
2356.0,2.0,2,Suburb,1969,792078.0
2393.0,5.0,2,City,2005,913155.0
1193.0,1.0,3,City,2003,777034.0
3479.0,1.0,2,Suburb,1992,483862.0
2449.0,3.0,2,Suburb,1995,656578.0
2734.0,5.0,1,City,1984,705659.0
3094.0,5.0,1,City,1972,669478.0
1696.0,5.0,3,City,1998,686192.0
2755.0,2.0,3,City,1997,507426.0
2230.0,4.0,2,City,1989,445062.0
3020.0,4.0,2,City,1973,519474.0
912.0,4.0,1,Suburb,2009,481065.0
2349.0,2.0,2,Suburb,1960,679665.0
1992.0,5.0,2,Suburb,2020,696805.0
2726.0,4.0,2,City,1962,461817.0
2753.0,5.0,2,City,2009,650683.0
1918.0,3.0,2,Suburb,2020,932725.0
1915.0,4.0,2,Suburb,1995,683777.0
2341.0,3.0,2,Suburb,1963,600008.0
1784.0,2.0,2,Suburb,2002,789800.0
3016.0,1.0,1,Suburb,1973,1010438.0
2158.0,2.0,3,Suburb,1966,693332.0
500.0,2.0,2,Suburb,1967,576265.0
2154.0,2.0,1,Suburb,2003,680142.0
1683.0,4.0,2,City,2023,865164.0
1263.0,3.0,2,Suburb,1966,652115.0
1543.0,4.0,3,Suburb,2007,667876.0
2497.0,1.0,1,Suburb,2021,870231.0
3361.0,2.0,2,City,1984,679509.0
2642.0,5.0,3,Suburb,2023,914423.0
1990.0,1.0,3,City,1977,458750.0
2743.0,3.0,2,City,1963,729892.0
2094.0,1.0,2,City,1976,951650.0
1927.0,4.0,1,City,2006,1022483.0
1601.0,5.0,1,City,2004,602872.0
1178.0,4.0,2,Suburb,2017,624215.0
2143.0,2.0,2,Suburb,1962,946910.0
2532.0,2.0,3,City,1971,612639.0
2351.0,1.0,1,City,1976,587547.0
2125.0,2.0,2,City,1981,590464.0
1749.0,2.0,2,City,1998,533964.0
2851.0,3.0,1,City,1998,506989.0
1486.0,3.0,2,Suburb,1975,635507.0
2970.0,4.0,3,City,2010,425019.0
1709.0,4.0,3,City,1988,574972.0
1886.0,3.0,2,City,2000,893255.0
1380.0,1.0,1,Suburb,2016,793085.0
2064.0,3.0,3,Suburb,1987,581243.0
3111.0,4.0,1,Suburb,1980,701462.0
2785.0,5.0,1,City,1963,649732.0
3113.0,2.0,1,City,1974,553383.0
2790.0,5.0,3,Suburb,2012,326771.0
1637.0,5.0,3,Suburb,2005,533010.0
2185.0,2.0,2,Suburb,1966,619070.0
1867.0,3.0,1,City,1977,1028798.0
3363.0,1.0,3,City,1980,754901.0
1571.0,5.0,3,Suburb,1967,649013.0
3053.0,1.0,2,Suburb,2018,737529.0
3053.0,4.0,3,City,1979,700377.0
3716.0,5.0,3,Suburb,2014,561594.0
2129.0,4.0,3,City,2021,655039.0
2924.0,3.0,2,Suburb,1977,611992.0
4037.0,5.0,2,City,2015,442012.0
1982.0,4.0,1,City,1981,581550.0
1332.0,4.0,3,Suburb,1967,649289.0
1087.0,3.0,2,City,1970,728791.0
2925.0,1.0,2,City,1971,668410.0
1085.0,1.0,2,Suburb,2007,804810.0
2156.0,5.0,1,City,2022,634132.0
2730.0,3.0,1,Suburb,1986,853223.0
2551.0,5.0,1,City,1994,693090.0
2721.0,1.0,1,Suburb,1961,732114.0
2577.0,3.0,1,City,1967,705663.0
3326.0,2.0,3,City,1979,593962.0
1745.0,3.0,3,Suburb,1967,759185.0
1940.0,3.0,2,Suburb,2022,578093.0
1872.0,2.0,1,City,1990,524603.0
3008.0,4.0,1,Suburb,1991,703398.0
3058.0,4.0,2,Suburb,1972,654069.0
2739.0,4.0,3,City,1985,550140.0
3258.0,1.0,1,Suburb,1988,678051.0
1585.0,3.0,1,City,1977,764851.0
3601.0,2.0,1,Suburb,1971,635394.0
3499.0,1.0,3,City,1961,897132.0
2941.0,2.0,3,Suburb,2001,832224.0
3683.0,1.0,1,City,1966,602092.0
1245.0,1.0,1,City,2006,496523.0
2048.0,1.0,2,Suburb,2013,645978.0
1898.0,2.0,2,Suburb,1974,729951.0
2931.0,5.0,3,City,2017,416977.0
1675.0,1.0,2,Suburb,1992,414512.0
2957.0,4.0,1,City,2022,481803.0
3391.0,3.0,3,City,2007,830832.0
2912.0,5.0,2,Suburb,2024,870780.0
2621.0,5.0,3,Suburb,1995,509000.0
1719.0,2.0,1,Suburb,1976,459270.0
1819.0,5.0,2,City,1961,696905.0
3305.0,2.0,2,Suburb,1992,683278.0
2972.0,2.0,2,Suburb,1965,488947.0
2392.0,4.0,1,Suburb,2002,515988.0
2123.0,1.0,3,City,1970,566902.0
984.0,5.0,2,Suburb,1964,600074.0
1661.0,1.0,3,Suburb,1989,707604.0
3774.0,1.0,3,City,1969,320548.0
1512.0,1.0,3,Suburb,1983,941611.0
2554.0,2.0,1,City,2018,717579.0
3134.0,1.0,1,Suburb,2020,675657.0
1530.0,5.0,2,City,1985,570612.0
2551.0,2.0,2,City,1998,539761.0
3084.0,5.0,3,City,1962,547255.0
2428.0,2.0,3,Suburb,1997,591486.0
4453.0,3.0,3,Suburb,2001,722756.0
1237.0,3.0,1,City,2007,829383.0
3170.0,3.0,1,Suburb,1972,456364.0
2297.0,3.0,2,Suburb,2015,598516.0
2967.0,2.0,3,Suburb,2018,683360.0
2732.0,1.0,3,City,2022,693719.0
1900.0,4.0,1,Suburb,2002,578409.0
2582.0,4.0,2,City,2016,609897.0
1103.0,3.0,3,City,1980,628831.0
2847.0,1.0,3,Suburb,2013,489165.0
2631.0,5.0,2,Suburb,2012,527312.0
2872.0,1.0,3,City,2004,387699.0
3170.0,5.0,1,Suburb,1995,824095.0
2680.0,4.0,2,Suburb,2022,746103.0
2525.0,1.0,3,City,1960,464695.0
1795.0,1.0,3,Suburb,1992,498609.0
1915.0,4.0,1,City,1991,464275.0
3261.0,1.0,1,City,2017,525004.0
3438.0,5.0,1,Suburb,1985,698556.0
2251.0,1.0,3,City,2020,1082818.0
2452.0,5.0,3,Suburb,1976,598639.0
1778.0,3.0,3,Suburb,1988,732186.0
3251.0,1.0,2,Suburb,2022,645500.0
2891.0,5.0,1,City,1965,698580.0
3796.0,4.0,2,City,2018,621302.0
1797.0,3.0,1,City,1980,831644.0
2152.0,1.0,3,Suburb,2004,750019.0
2584.0,5.0,2,Suburb,2004,662174.0
2878.0,1.0,2,City,1994,757388.0
2267.0,5.0,1,Suburb,2011,801819.0
1801.0,1.0,2,Suburb,2005,557839.0
3044.0,3.0,2,City,2016,731666.0
2931.0,3.0,3,City,2001,790048.0
1770.0,1.0,1,City,1975,731060.0
3380.0,1.0,2,Suburb,1964,766138.0
3249.0,2.0,3,Suburb,1960,675374.0
2515.0,1.0,2,Suburb,1981,743197.0
2476.0,1.0,3,City,2007,885977.0
2812.0,3.0,2,City,1985,515329.0
1809.0,1.0,3,City,1993,662559.0
2441.0,4.0,3,City,2017,550230.0
894.0,1.0,1,Suburb,1966,575000.0
3041.0,2.0,3,City,1984,735642.0
1313.0,5.0,2,Suburb,2016,416837.0
3485.0,3.0,3,City,1971,499239.0
2186.0,4.0,3,Suburb,1990,839850.0
2270.0,5.0,2,City,1986,469196.0
1975.0,4.0,2,Suburb,1993,873732.0
2215.0,3.0,3,Suburb,1993,661205.0
3425.0,2.0,2,City,1996,652588.0
656.0,3.0,3,Suburb,2017,563291.0
3325.0,4.0,3,City,2019,615384.0
2659.0,4.0,3,Suburb,1985,696250.0
1564.0,3.0,2,City,2004,630743.0
1657.0,1.0,1,City,2004,533974.0
3608.0,3.0,1,City,1991,753310.0
1749.0,2.0,3,Suburb,1982,844226.0
1602.0,3.0,3,Suburb,2024,428241.0
3226.0,5.0,2,City,1998,983249.0
2660.0,1.0,1,Suburb,2004,705406.0
1755.0,5.0,1,City,2022,733771.0
2573.0,3.0,1,Suburb,2013,882919.0
1693.0,1.0,2,City,1986,353961.0
3200.0,5.0,2,City,1995,431076.0
3172.0,5.0,2,City,1964,366794.0
2797.0,1.0,3,City,2010,482475.0
2676.0,1.0,2,City,1991,748361.0
3668.0,4.0,3,Suburb,1980,483588.0
2419.0,1.0,3,Suburb,1976,527473.0
1582.0,3.0,3,Suburb,1985,552999.0
2738.0,2.0,3,Suburb,1981,640693.0
3898.0,4.0,2,City,2000,633439.0
1700.0,1.0,2,City,2018,543403.0
2163.0,2.0,1,City,1969,508576.0
2715.0,4.0,1,Suburb,1964,617155.0
2381.0,3.0,3,City,2014,663070.0
1723.0,2.0,1,Suburb,1985,867061.0
3215.0,1.0,1,Suburb,1963,516433.0
4064.0,1.0,1,Suburb,1986,642313.0
2559.0,3.0,3,City,2017,363683.0
1779.0,4.0,1,Suburb,1962,822269.0
1322.0,2.0,2,Suburb,2009,641019.0
2602.0,3.0,3,Suburb,1985,776636.0
3202.0,4.0,2,Suburb,1977,838745.0
2756.0,5.0,3,Suburb,1966,727578.0
2418.0,5.0,2,City,2004,679942.0
2002.0,4.0,1,Suburb,1972,381733.0
1645.0,1.0,3,Suburb,1965,636877.0
3011.0,1.0,2,Suburb,1994,515807.0
3067.0,5.0,3,City,2012,499451.0
1324.0,1.0,2,Suburb,2001,380199.0
3546.0,1.0,1,City,1963,629462.0
2826.0,4.0,3,Suburb,2019,533465.0
3412.0,4.0,3,City,2004,546255.0
1468.0,1.0,2,City,1981,511867.0
1452.0,4.0,2,City,1971,854322.0
2314.0,2.0,1,Suburb,2010,502885.0
2776.0,5.0,2,Suburb,1976,600788.0
3693.0,2.0,2,Suburb,1995,632544.0
2920.0,2.0,2,Suburb,2008,626607.0
2248.0,1.0,1,City,1975,915645.0
1692.0,1.0,1,Suburb,2003,365285.0
3291.0,2.0,3,Suburb,1981,695829.0
1736.0,2.0,1,City,1967,790523.0
3574.0,3.0,2,City,1977,699876.0
2218.0,3.0,3,City,1997,976352.0
3547.0,5.0,1,City,1988,855475.0
2901.0,2.0,1,Suburb,1961,559525.0
2322.0,4.0,2,Suburb,2018,631639.0
2051.0,3.0,2,City,2001,774409.0
2178.0,1.0,1,City,1980,644229.0
2723.0,2.0,3,Suburb,1961,646989.0
2474.0,4.0,2,City,1964,957642.0
1999.0,4.0,1,City,1976,809053.0
2302.0,4.0,1,City,1983,964632.0
2475.0,1.0,2,Suburb,1967,649006.0
911.0,3.0,3,Suburb,1989,683849.0
2744.0,4.0,3,Suburb,2009,711757.0
1725.0,3.0,3,City,1981,763574.0
1602.0,5.0,2,Suburb,2018,616470.0
1224.0,1.0,2,City,1983,527820.0
1148.0,3.0,2,Suburb,1985,543888.0
1459.0,3.0,3,City,2020,644790.0
1917.0,4.0,3,City,1967,423255.0
3804.0,4.0,2,Suburb,1971,716974.0
2047.0,1.0,2,Suburb,1973,329651.0
2546.0,3.0,2,City,1989,435040.0
2703.0,2.0,3,City,2014,839397.0
2512.0,4.0,1,City,2020,674025.0
2365.0,4.0,1,City,2021,724146.0
1572.0,5.0,3,City,1990,709020.0
3448.0,1.0,2,Suburb,1986,945437.0
3701.0,3.0,2,City,1960,839441.0
1227.0,3.0,2,Suburb,2000,909657.0
1694.0,3.0,2,Suburb,1973,584040.0
2221.0,4.0,3,Suburb,2009,645251.0
1736.0,1.0,1,Suburb,2001,452160.0
2778.0,3.0,1,City,1999,800797.0
1903.0,2.0,3,Suburb,1973,769202.0
3954.0,5.0,2,Suburb,1970,558454.0
3263.0,5.0,1,Suburb,2022,580249.0
2570.0,3.0,3,City,2008,727519.0
3148.0,4.0,2,Suburb,1996,630497.0
3203.0,5.0,1,Suburb,1969,561147.0
2020.0,5.0,3,Suburb,2013,605489.0
1841.0,5.0,1,City,1966,603674.0
2475.0,5.0,1,City,1971,721210.0
3030.0,3.0,3,City,2014,629805.0
2518.0,1.0,3,Suburb,1995,242387.0
1302.0,1.0,1,City,1966,649706.0
1851.0,4.0,1,City,1983,560383.0
2367.0,2.0,3,City,1993,760705.0
2366.0,1.0,2,Suburb,2024,686587.0
3818.0,2.0,2,City,1988,561053.0
1437.0,1.0,2,Suburb,1985,566819.0
2778.0,1.0,2,Suburb,2024,688089.0
3475.0,4.0,3,Suburb,2004,657240.0
4030.0,5.0,2,Suburb,1976,614385.0
2133.0,4.0,1,City,1995,645532.0
2768.0,1.0,2,City,2022,723173.0
2823.0,5.0,3,Suburb,1982,420991.0
2558.0,5.0,2,Suburb,2001,869949.0
2350.0,5.0,2,Suburb,2002,596973.0
2729.0,2.0,3,Suburb,2014,830980.0
625.0,1.0,2,City,2015,966082.0
2903.0,3.0,3,City,1990,745041.0
2509.0,4.0,2,Suburb,2015,382817.0
2262.0,2.0,3,City,2007,492827.0
3870.0,4.0,2,City,2011,724290.0
1941.0,3.0,1,City,1960,564990.0
2134.0,5.0,1,City,1961,878852.0
3831.0,3.0,3,Suburb,2001,554585.0
1830.0,4.0,3,City,1968,744464.0
2030.0,3.0,3,Suburb,1990,646953.0
2315.0,1.0,1,City,1961,668282.0
3016.0,3.0,3,City,1983,756193.0
2567.0,1.0,2,Suburb,2002,206234.0
1503.0,3.0,3,City,2002,658106.0
2042.0,1.0,3,Suburb,2010,794827.0
1989.0,1.0,2,City,2005,491178.0
2365.0,3.0,2,Suburb,1960,758499.0
2721.0,2.0,1,City,1960,629461.0
2716.0,5.0,2,Suburb,2022,567341.0
1161.0,5.0,2,City,2021,626769.0
3174.0,5.0,3,Suburb,2020,866419.0
2599.0,1.0,1,City,1999,687901.0
3401.0,5.0,2,Suburb,1988,479599.0
2734.0,1.0,1,Suburb,1994,705779.0
3200.0,2.0,2,City,1970,669840.0
2750.0,3.0,1,Suburb,1970,828268.0
3374.0,3.0,2,Suburb,2022,652522.0
2790.0,1.0,3,City,2015,818010.0
2350.0,1.0,1,City,1966,673038.0
4030.0,2.0,1,City,2010,721030.0
3050.0,5.0,2,Suburb,1998,555390.0
2826.0,2.0,1,Suburb,2001,746069.0
1515.0,3.0,2,City,2012,958418.0
1506.0,3.0,1,Suburb,1980,914644.0
2627.0,5.0,1,City,1989,500595.0
2523.0,3.0,3,Suburb,1960,413393.0
1984.0,1.0,3,City,1983,717966.0
2520.0,3.0,1,Suburb,1965,627381.0
3546.0,4.0,3,City,1965,538807.0
2912.0,5.0,1,City,2021,972046.0
1611.0,5.0,2,City,1994,1114349.0
2341.0,5.0,1,Suburb,1994,397472.0
1849.0,4.0,1,Suburb,2007,548534.0
2145.0,2.0,3,Suburb,2002,474099.0
2126.0,1.0,3,City,1994,542381.0
2081.0,5.0,2,Suburb,1964,827087.0
1530.0,3.0,2,Suburb,1990,700459.0
2329.0,1.0,2,City,1990,784618.0
2022.0,3.0,1,City,1967,855777.0
500.0,1.0,2,City,1965,712360.0
3875.0,1.0,2,City,2012,524985.0
3191.0,3.0,3,Suburb,2003,738590.0
2153.0,3.0,3,City,2008,647500.0
2433.0,1.0,2,Suburb,1967,638500.0
1589.0,5.0,2,City,2023,541967.0
3622.0,3.0,1,Suburb,1963,803417.0
3764.0,4.0,1,City,1991,736426.0
2531.0,4.0,3,City,2012,786148.0
3145.0,1.0,2,City,2022,526501.0
2544.0,2.0,2,City,2019,817084.0
1472.0,1.0,2,City,1992,714061.0
2128.0,1.0,2,Suburb,1981,802166.0
2513.0,5.0,2,Suburb,1990,548285.0
2097.0,5.0,1,Suburb,1983,686428.0
2265.0,2.0,1,Suburb,1962,831707.0
2355.0,2.0,2,Suburb,1992,749213.0
2362.0,2.0,1,City,1985,646409.0
2457.0,2.0,1,City,2010,742743.0
1668.0,2.0,2,Suburb,1989,523475.0
1911.0,1.0,1,Suburb,1994,763013.0
1509.0,1.0,2,Suburb,1984,796284.0
3113.0,4.0,1,Suburb,1987,729048.0
927.0,4.0,2,Suburb,1985,651657.0
3237.0,3.0,2,City,1967,714484.0
3402.0,1.0,1,Suburb,1974,657020.0
2205.0,2.0,1,City,2008,638046.0
575.0,3.0,3,Suburb,1967,775253.0
2164.0,5.0,2,City,2014,894204.0
2374.0,1.0,2,Suburb,2017,690630.0
1703.0,4.0,2,Suburb,1962,584998.0
2054.0,1.0,2,City,1968,524015.0
3504.0,1.0,1,City,1973,567267.0
2891.0,1.0,1,City,1979,982248.0
1764.0,1.0,3,Suburb,1963,901039.0
1287.0,5.0,2,Suburb,1983,803180.0
2188.0,4.0,3,Suburb,1987,849607.0
2268.0,1.0,3,Suburb,1990,585119.0
2771.0,5.0,3,City,2023,815825.0
2040.0,3.0,3,City,1976,828304.0
2782.0,1.0,3,City,1965,650257.0
3791.0,5.0,1,City,2019,489882.0
2998.0,2.0,1,City,1970,451566.0
2386.0,3.0,3,City,1997,722609.0
2290.0,4.0,1,City,1993,592110.0
2167.0,1.0,1,Suburb,2006,711340.0
3256.0,1.0,3,Suburb,1991,622838.0
1975.0,5.0,1,City,2016,500828.0
2452.0,4.0,1,City,2005,921657.0
2456.0,2.0,2,Suburb,1994,508702.0
2064.0,3.0,3,City,1981,565961.0
1447.0,4.0,2,Suburb,1975,661927.0
2649.0,1.0,2,Suburb,1964,683864.0
2376.0,5.0,3,City,1985,433516.0
2774.0,2.0,2,Suburb,1983,782973.0
2041.0,5.0,2,Suburb,1991,760183.0
3285.0,3.0,1,Suburb,1982,983259.0
1798.0,4.0,2,City,2008,705431.0
3633.0,5.0,3,City,2021,648788.0
1181.0,5.0,1,Suburb,1970,527992.0
2728.0,1.0,1,City,1977,476941.0
2757.0,5.0,1,Suburb,1969,636003.0
1856.0,2.0,3,Suburb,2019,470621.0
2720.0,4.0,3,City,1967,783154.0
3327.0,3.0,3,Suburb,2007,600428.0
848.0,5.0,2,Suburb,2000,842613.0
2776.0,2.0,2,Suburb,1967,705596.0
652.0,3.0,1,Suburb,1996,711281.0
1735.0,2.0,1,Suburb,1996,519946.0
3574.0,5.0,3,Suburb,2023,757587.0
2007.0,5.0,3,Suburb,2018,726649.0
1588.0,4.0,2,City,2004,380610.0
2279.0,1.0,2,City,1975,849933.0
3885.0,2.0,3,Suburb,1985,790841.0
1121.0,1.0,3,City,1990,547074.0
1674.0,1.0,2,Suburb,1986,799931.0
3481.0,3.0,1,Suburb,2002,601744.0
3736.0,3.0,1,Suburb,1974,568451.0
2346.0,2.0,2,Suburb,2017,714326.0
1541.0,1.0,2,City,2008,807272.0
3905.0,4.0,1,Suburb,1984,886176.0
3550.0,1.0,2,Suburb,1995,919784.0
2901.0,3.0,1,City,2006,430510.0
1844.0,1.0,1,City,2018,407046.0
2385.0,5.0,2,City,2011,600187.0
2306.0,5.0,3,City,1999,531054.0
2654.0,4.0,3,City,2002,1023980.0
3448.0,2.0,3,City,2015,703951.0
3043.0,1.0,3,Suburb,1962,632237.0
1656.0,5.0,3,Suburb,1971,583739.0
3395.0,2.0,3,City,2024,692035.0
2642.0,5.0,3,City,2002,353389.0
2907.0,2.0,2,Suburb,2005,794811.0
3459.0,2.0,2,City,2019,867731.0
1632.0,5.0,3,City,2020,412396.0
2394.0,3.0,2,City,2008,748140.0
2043.0,2.0,1,Suburb,1984,728390.0
1308.0,1.0,3,City,1962,740717.0
2665.0,5.0,1,Suburb,2022,739111.0
4200.0,3.0,2,Suburb,1989,507714.0
1115.0,5.0,3,Suburb,1963,642827.0
2397.0,4.0,1,City,1980,790239.0
2874.0,1.0,2,City,1960,416107.0
2507.0,4.0,3,Suburb,2019,679429.0
2339.0,2.0,3,Suburb,1993,746419.0
1499.0,2.0,1,City,1962,610416.0
2585.0,4.0,1,Suburb,1977,732222.0
1883.0,4.0,1,City,2002,668816.0
867.0,2.0,2,Suburb,2000,631237.0
3266.0,3.0,1,City,1983,600460.0
3099.0,1.0,1,City,1983,849332.0
2456.0,5.0,1,Suburb,1962,645783.0
2582.0,4.0,3,Suburb,2018,537885.0
3181.0,1.0,1,City,2017,478032.0
2579.0,5.0,1,Suburb,1983,441992.0
3060.0,5.0,2,Suburb,1999,450916.0
2209.0,4.0,2,Suburb,1968,596279.0
3350.0,3.0,1,City,2019,644056.0
2647.0,3.0,2,Suburb,1998,617736.0
2557.0,1.0,2,Suburb,1992,540916.0
1519.0,1.0,2,Suburb,1993,583340.0
2623.0,2.0,3,Suburb,2021,761016.0
1830.0,3.0,1,City,2020,813181.0
1967.0,1.0,1,Suburb,1986,911274.0
1842.0,2.0,1,City,1976,668797.0
1664.0,5.0,2,City,2019,855859.0
3926.0,1.0,2,Suburb,2001,684528.0
3363.0,2.0,2,Suburb,2006,873151.0
3781.0,3.0,3,City,2012,748965.0
1553.0,5.0,2,Suburb,1980,669412.0
2470.0,1.0,3,Suburb,1967,372073.0
1503.0,3.0,1,City,2017,641229.0
1926.0,5.0,2,Suburb,2022,544477.0
1769.0,4.0,3,Suburb,2018,609450.0
3298.0,3.0,3,Suburb,1989,846313.0
2139.0,4.0,2,City,1984,725068.0
3177.0,1.0,3,Suburb,2015,809774.0
2848.0,2.0,2,City,1993,746596.0
4052.0,1.0,3,City,2009,522146.0
1371.0,3.0,1,City,1961,945041.0
3312.0,4.0,1,Suburb,2012,637807.0
3232.0,4.0,1,Suburb,2000,814895.0
1730.0,5.0,2,City,1982,901267.0
3133.0,1.0,1,City,2020,464149.0
2658.0,1.0,1,Suburb,1990,649516.0
2258.0,3.0,1,Suburb,1961,764999.0
1836.0,4.0,2,City,2019,622049.0
1910.0,3.0,3,Suburb,1982,1063065.0
3872.0,3.0,2,City,2016,702037.0
2420.0,4.0,2,City,1994,753522.0
2974.0,3.0,1,Suburb,1960,931237.0
1859.0,4.0,3,Suburb,2007,461201.0
1867.0,3.0,1,Suburb,2008,598580.0
3186.0,2.0,1,City,1999,522840.0
1463.0,3.0,2,Suburb,2021,726173.0
2125.0,3.0,2,Suburb,1974,902184.0
2444.0,2.0,2,City,1989,510072.0
2499.0,1.0,1,City,1980,456744.0
2293.0,4.0,3,Suburb,1967,689205.0
2700.0,5.0,3,Suburb,1966,861692.0
